SecurityCode	SecurityName	LatestPrice	PriceChangeRate	HolderNum	PreviousHolderNum	HolderNumChange	HolderNumChangeRate	RangeChangeRate	EndDate	PreviousEndDate	HolderAvgCapitalisation	HolderAvgStockQuantity	TotalCapitalisation	CapitalStock	NoticeDate
600606	绿地控股	7.24	0	161364	160918	446	0.2772	-2.93	2017-12-31T00:00:00	2017-09-30T00:00:00	550479.208562629	75408.11	88827527010.5	12168154385	2018-04-24T00:00:00
300159	新研股份	9.75	-0.61	28997	31321	-2324	-7.4199	-13.76	2017-12-31T00:00:00	2017-09-30T00:00:00	534529.299610305	51397.05	15499746100.8	1490360202	2018-04-24T00:00:00
300702	天宇股份	38.09	2.59	24573	24573	0	0	0	2017-12-31T00:00:00	2017-12-29T00:00:00	200708.094249786	4883.41	4932000000	120000000	2018-04-24T00:00:00
002777	久远银海	33.43	-2.02	10971	10938	33	0.3017	-7.91	2017-12-31T00:00:00	2017-09-30T00:00:00	494102.634217482	14583.9	5420800000	160000000	2018-04-24T00:00:00
002585	双星新材	6.1	0.83	32332	33883	-1551	-4.5775	-16.86	2017-12-31T00:00:00	2017-09-30T00:00:00	236391.133918409	35762.65	7642998141.85	1156278085	2018-04-24T00:00:00
300221	银禧科技	13.39	1.52	20845	22744	-1899	-8.3495	-3.27	2017-12-31T00:00:00	2017-09-30T00:00:00	373353.108817462	24259.46	7782545553.3	505688470	2018-04-24T00:00:00
300488	恒锋工具	31.03	-0.89	7833	7825	8	0.1022	-6.3	2017-12-31T00:00:00	2017-09-30T00:00:00	417765.931206434	13428.67	3272360539.14	105186774	2018-04-24T00:00:00
603558	健盛集团	10.26	-1.54	13003	13003	0	0	0	2017-12-31T00:00:00	2017-12-29T00:00:00	397048.275597939	32020.02	5162818727.6	416356349	2018-04-24T00:00:00
300706	阿石创	73	-2.51	19378	19378	0	0	0	2017-12-31T00:00:00	2017-12-29T00:00:00	353686.0357106	4045.83	6853728000	78400000	2018-04-24T00:00:00
000566	海南海药	0	0	33731	33732	-1	-0.003	0	2017-12-31T00:00:00	2017-11-30T00:00:00	510532.528325872	39606.87	17220772712.96	1335979264	2018-04-24T00:00:00
002746	仙坛股份	23.37	-0.13	23705	23796	-91	-0.3824	-19.49	2017-12-31T00:00:00	2017-09-30T00:00:00	179960.814826408	7670.96	4265971115.46	181840201	2018-04-24T00:00:00
002555	三七互娱	14.7	-1.28	38190	40126	-1936	-4.8248	-7.89	2017-12-31T00:00:00	2017-09-30T00:00:00	1155333.77155695	56247.99	44122196735.76	2148110844	2018-04-24T00:00:00
300025	华星创业	5.17	1.97	31409	35376	-3967	-11.2138	-32.15	2017-12-31T00:00:00	2017-09-30T00:00:00	83498.5844643255	13643.56	2622607039.44	428530562	2018-04-24T00:00:00
600202	*ST哈空	4.76	1.06	33721	33388	333	0.9974	-43.46	2017-12-31T00:00:00	2017-09-30T00:00:00	69799.5826363394	11368.01	2353711726.08	383340672	2018-04-24T00:00:00
603877	太平鸟	30.55	1.13	16545	21338	-4793	-22.4623	-3.49	2017-12-31T00:00:00	2017-09-30T00:00:00	788037.314233908	29068.14	13038077364	480932400	2018-04-24T00:00:00
000829	天音控股	8.56	0.35	66468	71271	-4803	-6.7391	-6.86	2017-12-31T00:00:00	2017-09-30T00:00:00	151685.481366974	15966.89	10082230575.5	1061287429	2018-04-24T00:00:00
603538	美诺华	0	0	10564	12635	-2071	-16.391	-9.62	2017-12-31T00:00:00	2017-09-30T00:00:00	299772.813328285	11359.33	3166800000	120000000	2018-04-24T00:00:00
600090	同济堂	8.5	-0.12	45260	44684	576	1.2891	-10.34	2017-12-31T00:00:00	2017-09-30T00:00:00	250970.849227795	31808.73	11358940636.05	1439662945	2018-04-24T00:00:00
601567	三星医疗	8.86	0	26925	25783	1142	4.4293	-12.69	2017-12-31T00:00:00	2017-09-30T00:00:00	510858.124542247	52665.79	13754855003.3	1418026289	2018-04-24T00:00:00
002509	天广中茂	4.58	-2.14	13815	15896	-2081	-13.0913	-8.71	2017-12-31T00:00:00	2017-09-30T00:00:00	1625577.93637061	180419.3	22457359190.96	2492492696	2018-04-24T00:00:00
300649	杭州园林	32.96	0.06	20005	20014	-9	-0.045	-13.33	2017-12-31T00:00:00	2017-09-30T00:00:00	239940.014996251	6398.4	4800000000	128000000	2018-04-24T00:00:00
002101	广东鸿图	14.88	-0.33	18009	15986	2023	12.6548	-9.77	2017-12-31T00:00:00	2017-09-30T00:00:00	418357.956001999	19696.7	7534208429.64	354717911	2018-04-24T00:00:00
002413	雷科防务	8.9	0.11	48584	48584	0	0	0	2017-12-31T00:00:00	2017-12-29T00:00:00	226956.021323893	22695.6	11026431340	1102643134	2018-04-24T00:00:00
002559	亚威股份	9.11	-2.98	41850	42264	-414	-0.9796	-17.08	2017-12-31T00:00:00	2017-09-30T00:00:00	80928.8317199522	8912.87	3386871607.48	373003481	2018-04-24T00:00:00
002454	松芝股份	9.44	-0.94	22702	20107	2595	12.906	-21.51	2017-12-31T00:00:00	2017-09-30T00:00:00	213023.338208087	18588.42	4836055824	421994400	2018-04-24T00:00:00
002605	姚记扑克	10.39	0	27803	29958	-2155	-7.1934	3.75	2017-12-31T00:00:00	2017-09-30T00:00:00	185992.260358235	14285.12	5171142814.74	397169187	2018-04-24T00:00:00
300206	理邦仪器	7.55	2.72	19780	24122	-4342	-18.0002	-9.52	2017-12-31T00:00:00	2017-11-15T00:00:00	247249.747219414	29575.33	4890600000	585000000	2018-04-24T00:00:00
300352	北信源	5.22	-4.4	65703	62952	2751	4.37	-23.02	2017-12-31T00:00:00	2017-09-30T00:00:00	87823.9938246351	22066.33	5770299866.26	1449824087	2018-04-24T00:00:00
002676	顺威股份	4.58	1.55	9011	9011	0	0	0	2017-12-31T00:00:00	2017-09-30T00:00:00	1276839.41848851	79902.34	11505600000	720000000	2018-04-24T00:00:00
600143	金发科技	5.73	-0.52	88994	96948	-7954	-8.2044	6.83	2017-12-31T00:00:00	2017-09-30T00:00:00	200567.1847992	30527.73	17849276044.02	2716784786	2018-04-24T00:00:00
000983	西山煤电	7.55	-0.66	148801	155442	-6641	-4.2723	0	2017-12-31T00:00:00	2017-12-29T00:00:00	214737.589129105	21177.28	31953168000	3151200000	2018-04-24T00:00:00
002274	华昌化工	6.63	-1.34	33375	33609	-234	-0.6962	0.42	2017-12-31T00:00:00	2017-12-15T00:00:00	137349.767672809	19023.51	4584048496.08	634909764	2018-04-24T00:00:00
002137	麦达数字	10.36	-3.72	39015	39015	0	0	0	2017-12-31T00:00:00	2017-12-29T00:00:00	103796.311472511	14849.26	4049613092.1	579343790	2018-04-24T00:00:00
002217	合力泰	10.13	-1.94	42998	30841	12157	39.4183	-11.11	2017-12-31T00:00:00	2017-09-30T00:00:00	727547.950137216	72754.8	31283106760	3128310676	2018-04-24T00:00:00
600959	江苏有线	6.1	-2.56	148718	158291	-9573	-6.0477	-22.61	2017-12-31T00:00:00	2017-09-30T00:00:00	213662.460198631	26120.11	31775453755.82	3884529799	2018-04-24T00:00:00
300358	楚天科技	11.35	-0.18	17032	18142	-1110	-6.1184	-22.1	2017-12-31T00:00:00	2017-09-30T00:00:00	332939.4009717	28191.31	5670623877.35	480154435	2018-04-24T00:00:00
000716	黑芝麻	4.6	0	47612	50284	-2672	-5.3138	-11.25	2017-12-31T00:00:00	2017-09-30T00:00:00	74431.6408972528	13291.36	3543839286.4	632828444	2018-04-24T00:00:00
603298	杭叉集团	13.95	-0.21	33439	35874	-2435	-6.7876	-19.08	2017-12-31T00:00:00	2017-09-30T00:00:00	295926.26388947	18506.96	9895478338.2	618854180	2018-04-24T00:00:00
300399	京天利	16.71	-2.91	14890	14995	-105	-0.7002	-3.93	2017-12-31T00:00:00	2017-11-15T00:00:00	204878.44190732	10208.19	3050640000	152000000	2018-04-24T00:00:00
300409	道氏技术	0	0	14687	17537	-2850	-16.2514	-14.39	2017-12-31T00:00:00	2017-09-30T00:00:00	665479.675903861	14638.8	9773900000	215000000	2018-04-24T00:00:00
300549	优德精密	19.39	2.54	12027	12027	0	0	0	2017-12-31T00:00:00	2017-12-29T00:00:00	235371.098362019	11086.72	2830808200	133340000	2018-04-24T00:00:00
002026	山东威达	6.76	-0.59	24293	23340	953	4.0831	-15.07	2017-12-31T00:00:00	2017-09-30T00:00:00	139381.437333388	17292.98	3385993257.14	420098419	2018-04-24T00:00:00
300182	捷成股份	9.66	-1.53	31742	34470	-2728	-7.9141	-11.78	2017-12-31T00:00:00	2017-09-30T00:00:00	693033.880293302	80491.74	21998281428.27	2554968807	2018-04-24T00:00:00
300183	东软载波	17.92	-2.34	32639	26995	5644	20.9076	-12.04	2017-12-31T00:00:00	2017-09-30T00:00:00	276949.522091363	14409.44	9039355451.54	470309857	2018-04-24T00:00:00
603079	圣达生物	40	-2.34	9682	9682	0	0	0	2017-12-31T00:00:00	2017-12-15T00:00:00	433133.650072299	8262.76	4193600000	80000000	2018-04-24T00:00:00
002305	南国置业	3.64	-0.55	61472	72471	-10999	-15.1771	-17.5	2017-12-31T00:00:00	2017-09-30T00:00:00	130337.012906689	28211.47	8012076857.4	1734215770	2018-04-24T00:00:00
300058	蓝色光标	7.08	-2.21	73870	73766	104	0.141	-25.2	2017-12-31T00:00:00	2017-09-30T00:00:00	165369.786707459	29958.29	12215866144.08	2213019229	2018-04-24T00:00:00
600589	广东榕泰	5.5	-1.08	39675	41301	-1626	-3.937	-16.16	2017-12-31T00:00:00	2017-09-30T00:00:00	107906.903444739	17777.08	4281206394.17	705305831	2018-04-24T00:00:00
603198	迎驾贡酒	15.87	-0.38	43969	44235	-266	-0.6013	-9.52	2017-12-31T00:00:00	2017-09-30T00:00:00	320043.667129114	18194.64	14072000000	800000000	2018-04-24T00:00:00
002735	王子新材	33.9	5.61	9236	11393	-2157	-18.9327	-17.67	2017-12-31T00:00:00	2017-09-30T00:00:00	292722.736032915	9119.09	2703587190	84223900	2018-04-24T00:00:00
300442	普丽盛	18.93	0.26	10725	10545	180	1.707	-0.46	2017-12-31T00:00:00	2017-12-15T00:00:00	200279.72027972	9324.01	2148000000	100000000	2018-04-24T00:00:00
300129	泰胜风能	4.8	-0.21	42118	44681	-2563	-5.7362	4.82	2017-12-31T00:00:00	2017-09-30T00:00:00	138967.942423667	17263.1	5853051799	727087180	2018-04-24T00:00:00
300307	慈星股份	7.22	-0.82	44935	46345	-1410	-3.0424	-20.45	2017-12-31T00:00:00	2017-09-30T00:00:00	145818.181818182	17848	6552340000	802000000	2018-04-24T00:00:00
300326	凯利泰	11	7.63	26748	25801	947	3.6704	-5	2017-12-31T00:00:00	2017-09-30T00:00:00	223736.374030208	26762.72	5984500532.56	715849346	2018-04-24T00:00:00
601890	亚星锚链	5.93	2.95	147849	158167	-10318	-6.5235	-23.58	2017-12-31T00:00:00	2017-09-30T00:00:00	41854.3919810076	6489.05	6188130000	959400000	2018-04-24T00:00:00
300419	浩丰科技	8.63	-4.22	29640	30755	-1115	-3.6254	-18.81	2017-12-31T00:00:00	2017-09-30T00:00:00	118862.385850202	12407.35	3523081116.6	367753770	2018-04-24T00:00:00
002330	得利斯	6.49	-2.11	22244	29415	-7171	-24.3787	3.52	2017-12-31T00:00:00	2017-09-30T00:00:00	199048.732242402	22567.88	4427640000	502000000	2018-04-24T00:00:00
300085	银之杰	14.32	-3.83	52477	55134	-2657	-4.8192	-18.71	2017-12-31T00:00:00	2017-09-30T00:00:00	183133.778150428	13465.72	9610311276	706640535	2018-04-24T00:00:00
300142	沃森生物	23.6	2.25	28100	26887	1213	4.5115	-5.59	2017-12-31T00:00:00	2017-12-21T00:00:00	998513.343701068	54713.06	28058224958	1537436984	2018-04-24T00:00:00
300665	飞鹿股份	25.5	-2.56	10798	9982	816	8.1747	-6.79	2017-12-31T00:00:00	2017-09-30T00:00:00	200029.635117614	7038.34	2159920000	76000000	2018-04-24T00:00:00
603628	清源股份	11.12	-0.09	27513	29380	-1867	-6.3547	-21.4	2017-12-31T00:00:00	2017-09-30T00:00:00	140716.461309199	9951.66	3871532000	273800000	2018-04-24T00:00:00
300615	欣天科技	30.06	-5.47	12757	12757	0	0	0	2017-12-31T00:00:00	2017-12-29T00:00:00	200109.743670142	6271.07	2552800000	80000000	2018-04-24T00:00:00
300061	康旗股份	13.84	-3.62	7772	7700	72	0.9351	0	2017-12-31T00:00:00	2017-12-29T00:00:00	1075206.99365414	67708.25	8356508754.68	526228511	2018-04-24T00:00:00
300385	雪浪环境	21.53	-0.92	10691	10158	533	5.2471	-6.24	2017-12-31T00:00:00	2017-12-15T00:00:00	298223.803666635	12172.4	3188310685	130135130	2018-04-24T00:00:00
603970	中农立华	25.85	1.61	20200	35402	-15202	-42.9411	81.74	2017-12-31T00:00:00	2017-11-16T00:00:00	215445.652277228	6600.66	4352002176	133333400	2018-04-24T00:00:00
300069	金利华电	20.9	-9.99	3674	3970	-296	-7.4559	-14.73	2017-12-31T00:00:00	2017-09-30T00:00:00	1074463.79967338	31845.4	3947580000	117000000	2018-04-24T00:00:00
002318	久立特材	7.02	-0.71	57176	57259	-83	-0.145	-17.56	2017-12-31T00:00:00	2017-09-30T00:00:00	104349.325903876	14717.82	5966277057.88	841505932	2018-04-24T00:00:00
300075	数字政通	17	-2.07	51302	54593	-3291	-6.0282	-22.99	2017-12-31T00:00:00	2017-09-30T00:00:00	133921.939162216	8277	6870463322.9	424626905	2018-04-24T00:00:00
000007	全新好	13.68	0	14457	14453	4	0.0277	0	2017-12-31T00:00:00	2017-09-30T00:00:00	399240.811581933	23964.03	5771824413.04	346448044	2018-04-24T00:00:00
000637	茂化实华	5.07	-0.2	39760	39424	336	0.8523	1.7	2017-12-31T00:00:00	2017-11-30T00:00:00	78059.755415493	13075.34	3103655875.32	519875356	2018-04-24T00:00:00
002198	嘉应制药	0	0	18421	20477	-2056	-10.0405	-2.61	2017-12-31T00:00:00	2017-09-30T00:00:00	338597.037724336	27550.61	6237296031.92	507509848	2018-04-24T00:00:00
300609	汇纳科技	34.47	-2.1	14416	14416	0	0	0	2017-12-31T00:00:00	2017-12-29T00:00:00	252674.958379578	6999.31	3642562200	100902000	2018-04-24T00:00:00
002456	欧菲科技	17.77	0.34	88356	79494	8862	11.148	-2.83	2017-12-31T00:00:00	2017-09-30T00:00:00	632718.720859364	30729.42	55904495300.25	2715128475	2018-04-24T00:00:00
300640	德艺文创	24.83	-2.44	8081	8081	0	0	0	2017-12-31T00:00:00	2017-12-29T00:00:00	252938.992698923	9899.76	2044000000	80000000	2018-04-24T00:00:00
002270	华明装备	0	0	27022	30065	-3043	-10.1214	-17.73	2017-12-31T00:00:00	2017-09-30T00:00:00	175513.054747983	18731.38	4742713765.4	506159420	2018-04-24T00:00:00
300720	海川智能	30.6	-0.65	15112	36001	-20889	-58.0234	86.52	2017-12-31T00:00:00	2017-11-06T00:00:00	150269.984118581	4764.43	2270880000	72000000	2018-04-24T00:00:00
300530	达志科技	31.78	0.25	9321	8813	508	5.7642	0	2017-12-31T00:00:00	2017-12-29T00:00:00	277191.28848836	7509.92	2583700000	70000000	2018-04-24T00:00:00
603050	科林电气	16.16	0.06	16033	16805	-772	-4.5939	-5.74	2017-12-31T00:00:00	2017-12-15T00:00:00	196803.951849311	9979.92	3155357760	160008000	2018-04-24T00:00:00
600529	山东药玻	21.85	1.02	12661	12520	141	1.1262	2.31	2017-12-31T00:00:00	2017-09-30T00:00:00	531299.12342469	23975.59	6726778201.68	303554973	2018-04-24T00:00:00
300585	奥联电子	16.37	4.13	18970	15157	3813	25.1567	-0.32	2017-12-31T00:00:00	2017-11-30T00:00:00	158903.531892462	8434.37	3014400000	160000000	2018-04-24T00:00:00
300035	中科电气	6.48	-1.67	46049	53483	-7434	-13.8997	-25.17	2017-12-31T00:00:00	2017-09-30T00:00:00	84255.1493934722	11249.02	3879865374.42	518006058	2018-04-24T00:00:00
002337	赛象科技	4.42	-1.12	75947	78159	-2212	-2.8301	-14.33	2017-12-31T00:00:00	2017-09-30T00:00:00	41696.8772301737	7750.35	3166752735	588615750	2018-04-24T00:00:00
002068	黑猫股份	8.34	-0.83	48819	39908	8911	22.3289	-25.06	2017-12-31T00:00:00	2017-09-30T00:00:00	144313.612430406	14893.05	7045246245.24	727063596	2018-04-24T00:00:00
000861	海印股份	2.75	-1.43	98736	102115	-3379	-3.309	-18.87	2017-12-31T00:00:00	2017-09-30T00:00:00	68588.2204184897	22786.78	6772126531.24	2249875924	2018-04-24T00:00:00
000758	中色股份	5.46	0	138814	141812	-2998	-2.1141	-13.46	2017-12-31T00:00:00	2017-09-30T00:00:00	91223.5312455516	14187.17	12663103266.32	1969378424	2018-04-24T00:00:00
300709	精研科技	48.22	-0.84	17446	17446	0	0	0	2017-12-31T00:00:00	2017-12-29T00:00:00	364842.37074401	5044.14	6365040000	88000000	2018-04-24T00:00:00
002736	国信证券	10.68	-1.48	114809	120918	-6109	-5.0522	-20.75	2017-12-31T00:00:00	2017-09-30T00:00:00	774939.246923151	71422.97	88970000000	8200000000	2018-04-24T00:00:00
002425	凯撒文化	6.97	1.6	24108	24108	0	0	0	2017-12-31T00:00:00	2017-12-29T00:00:00	243367.237212544	33754.12	5867097354.72	813744432	2018-04-24T00:00:00
300276	三丰智能	14.6	-5.19	34635	37460	-2825	-7.5414	-25.78	2017-12-31T00:00:00	2017-09-30T00:00:00	160979.600288148	13770.71	5575528455.98	476948542	2018-04-24T00:00:00
300137	先河环保	18.61	-0.48	83947	88266	-4319	-4.8932	-19.56	2017-12-31T00:00:00	2017-09-30T00:00:00	85866.0172480255	4102.53	7208194549.92	344395344	2018-04-24T00:00:00
603129	春风动力	22.91	-1.59	18884	18201	683	3.7525	0	2017-12-31T00:00:00	2017-12-29T00:00:00	188237.04956577	7060.65	3554668444	133333400	2018-04-24T00:00:00
300011	鼎汉技术	8.94	0	29421	30141	-720	-2.3888	-20.8	2017-12-31T00:00:00	2017-09-30T00:00:00	196717.243102546	18988.15	5787618009.32	558650387	2018-04-24T00:00:00
300711	广哈通信	23.63	0.72	27635	71217	-43582	-61.1961	123.71	2017-12-31T00:00:00	2017-11-01T00:00:00	140308.637707979	5217.87	3877429203.06	144195954	2018-04-24T00:00:00
601098	中南传媒	12.57	0.64	38337	39168	-831	-2.1216	-9.04	2017-12-31T00:00:00	2017-09-30T00:00:00	650714.45340011	46847.69	24946440000	1796000000	2018-04-24T00:00:00
002306	*ST云网	3.28	-0.91	54375	60322	-5947	-9.8588	26.92	2017-12-31T00:00:00	2017-09-30T00:00:00	72827.5862068966	14712.64	3960000000	800000000	2018-04-24T00:00:00
600480	凌云股份	13.47	-0.07	56422	60180	-3758	-6.2446	-15.84	2017-12-31T00:00:00	2017-09-30T00:00:00	125095.719447379	8065.49	7058150682.66	455070966	2018-04-24T00:00:00
300438	鹏辉能源	22.05	-2.3	21352	20737	615	2.9657	-7.04	2017-12-31T00:00:00	2017-09-30T00:00:00	391468.957675628	13167.47	8358645184.29	281151873	2018-04-24T00:00:00
300369	绿盟科技	12.64	-1.48	35016	35723	-707	-1.9791	-0.66	2017-12-31T00:00:00	2017-12-15T00:00:00	208989.204697852	22965.85	7317965991.7	804172087	2018-04-24T00:00:00
600370	三房巷	2.93	0.34	32137	32190	-53	-0.1646	-20.71	2017-12-31T00:00:00	2017-09-30T00:00:00	77896.0974017488	24807.67	2503346882.2	797244230	2018-04-24T00:00:00
000725	京东方A	4.41	-1.78	1222422	1222422	0	0	0	2017-12-31T00:00:00	2017-12-29T00:00:00	160388.664260174	27700.98	196062631742.25	33862285275	2018-04-24T00:00:00
300723	一品红	43.62	3.91	34209	32083	2126	6.6266	0	2017-12-31T00:00:00	2017-12-29T00:00:00	167815.487152504	4677.13	5740800000	160000000	2018-04-24T00:00:00
600857	宁波中百	11.79	-0.51	15109	15517	-408	-2.6294	-24.49	2017-12-31T00:00:00	2017-09-30T00:00:00	137332.666010325	14846.77	2074959250.75	224319919	2018-04-24T00:00:00
002774	快意电梯	8.37	-1.53	36879	39580	-2701	-6.8242	-22.96	2017-12-31T00:00:00	2017-09-30T00:00:00	89240.0553160335	9078.34	3291084000	334800000	2018-04-24T00:00:00
600057	象屿股份	8.61	-0.58	48896	49488	-592	-1.1962	-16.32	2017-12-31T00:00:00	2017-09-30T00:00:00	241187.633103526	29813.06	11793110508.23	1457739247	2018-04-24T00:00:00
002033	丽江旅游	7.87	-0.76	44445	44845	-400	-0.892	-10.26	2017-12-31T00:00:00	2017-09-30T00:00:00	112506.816742041	12363.39	5000365470.1	549490711	2018-04-24T00:00:00
300522	世名科技	20.75	-2.21	13013	13719	-706	-5.1461	-17.11	2017-12-31T00:00:00	2017-11-15T00:00:00	194307.724583109	9222.01	2528526420	120006000	2018-04-24T00:00:00
300457	赢合科技	24.15	-1.47	21530	19128	2402	12.5575	-24.24	2017-12-31T00:00:00	2017-09-30T00:00:00	385474.86496052	14621.03	8299273842.6	314790670	2018-04-24T00:00:00
002155	湖南黄金	8.71	1.16	120642	117386	3256	2.7738	-4.43	2017-12-31T00:00:00	2017-09-30T00:00:00	96647.7917955604	9963.69	11659782897.8	1202039474	2018-04-24T00:00:00
603088	宁波精达	29.69	2.45	4064	4640	-576	-12.4138	2.56	2017-12-31T00:00:00	2017-09-30T00:00:00	819685.039370079	19685.04	3331200000	80000000	2018-04-24T00:00:00
000957	中通客车	8.68	-0.8	69046	71560	-2514	-3.5131	-24.88	2017-12-31T00:00:00	2017-09-30T00:00:00	96690.5877148568	8587.09	6676098319.36	592903936	2018-04-24T00:00:00
300603	立昂技术	0	0	11818	11189	629	5.6216	0	2017-12-31T00:00:00	2017-12-29T00:00:00	312062.108647825	8673.21	3687950000	102500000	2018-04-24T00:00:00
300139	晓程科技	7.03	1.3	26716	27583	-867	-3.1432	-22.47	2017-12-31T00:00:00	2017-09-30T00:00:00	81022.6081748765	10256.03	2164600000	274000000	2018-04-24T00:00:00
002295	精艺股份	8.2	-0.24	14719	15511	-792	-5.1061	-7	2017-12-31T00:00:00	2017-09-30T00:00:00	202144.39160269	17087.44	2975363300	251510000	2018-04-24T00:00:00
600178	东安动力	5.74	0.7	44550	46575	-2025	-4.3478	-22.22	2017-12-31T00:00:00	2017-09-30T00:00:00	69700.9562289562	10372.17	3105177600	462080000	2018-04-24T00:00:00
600668	尖峰集团	14.21	1.94	27339	27652	-313	-1.1319	-11.8	2017-12-31T00:00:00	2017-09-30T00:00:00	199359.443853835	12585.82	5450287835.52	344083828	2018-04-24T00:00:00
300698	万马科技	26.28	-0.72	22182	32250	-10068	-31.2186	-38.98	2017-12-31T00:00:00	2017-09-30T00:00:00	160749.256153638	6040.93	3565740000	134000000	2018-04-24T00:00:00
002020	京新药业	12.1	2.63	27386	25243	2143	8.4895	0	2017-12-31T00:00:00	2017-09-30T00:00:00	308846.497600234	26879.59	8458070183.28	736124472	2018-04-24T00:00:00
002842	翔鹭钨业	40.22	0.78	15589	17098	-1509	-8.8256	-18.82	2017-12-31T00:00:00	2017-09-30T00:00:00	281159.792161139	6414.78	4383000000	100000000	2018-04-24T00:00:00
600123	兰花科创	7.15	0.7	69372	68981	391	0.5668	-4.48	2017-12-31T00:00:00	2017-09-30T00:00:00	151009.16796402	16467.74	10475808000	1142400000	2018-04-24T00:00:00
300214	日科化学	5.32	-0.93	19741	18252	1489	8.158	-28.93	2017-12-31T00:00:00	2017-09-30T00:00:00	109144.006222582	21569.96	2154611826.84	425812614	2018-04-24T00:00:00
002442	龙星化工	11.36	0.09	13336	14046	-710	-5.0548	-1.73	2017-12-31T00:00:00	2017-09-30T00:00:00	450269.946010798	35992.8	6004800000	480000000	2018-04-24T00:00:00
600771	广誉远	52.99	-0.23	14022	14609	-587	-4.0181	8.52	2017-12-31T00:00:00	2017-09-30T00:00:00	1026949.00706889	25182.66	14399878977.12	353111304	2018-04-24T00:00:00
300688	创业黑马	57.7	-4.36	12977	15720	-2743	-17.4491	-21.59	2017-12-31T00:00:00	2017-09-30T00:00:00	292918.239963011	5240.04	3801200000	68000000	2018-04-24T00:00:00
300561	汇金科技	42.1	-1.7	11548	10943	605	5.5286	0.09	2017-12-31T00:00:00	2017-12-15T00:00:00	242766.470384482	7374.44	2803467200	85160000	2018-04-24T00:00:00
002064	华峰氨纶	4.68	-0.85	78663	81889	-3226	-3.9395	-8.41	2017-12-31T00:00:00	2017-09-30T00:00:00	104449.614176932	21316.25	8216320000	1676800000	2018-04-24T00:00:00
300086	康芝药业	0	0	17660	17660	0	0	0	2017-12-31T00:00:00	2017-12-15T00:00:00	275198.18799547	25481.31	4860000000	450000000	2018-04-24T00:00:00
